index	PHEO	TN	TP	CHLA	DOP	DON	NH4F	NO2F	NO3F	PC	PO4F	DO	PH	SALINITY	WTEMP	TotalDepth	null_count	SampleDate	LinearTime	DayLength	FallPeak	SpringPeak	PctTotalDepth	cruise_id	DATE_TIME	Latitude	Longitude	Discharge_Rappahannock	Discharge_Potomac	Discharge_Susquehanna	measurement_CHLA	interpolated_CHLA	measurement_PAR	WIND_RATIO_BWI	WIND_RATIO_ANDREWS	SKY_COVER_BWI	VISIBILITY_BWI	SKY_COVER_ANDREWS	VISIBILITY_ANDREWS	PRECIP24HR_BWI
982												10.4	8.1	14.66	10.5	35.0	11.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.2	3	2016-04-12	38.3187	-76.29215	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
983												10.4	8.1	14.66	10.5	35.0	11.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.14285714285714285	3	2016-04-12	38.3187	-76.29215	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
984												10.4	8.1	14.66	10.5	35.0	11.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.08571428571428572	3	2016-04-12	38.3187	-76.29215	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
985												10.5	8.1	14.66	10.5	35.0	11.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.05714285714285714	3	2016-04-12	38.3187	-76.29215	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
986												10.5	8.1	14.66	10.5	35.0	11.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.02857142857142857	3	2016-04-12	38.3187	-76.29215	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
987	2.189	0.611	0.0204	13.884	0.0059	0.249	0.008	0.0044	0.1586	1.24	0.0029	10.5	8.1	14.66	10.5	35.0	0.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.014285714285714285	3	2016-04-12	38.3187	-76.29215	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
988												10.4	8.1	14.66	10.5	35.0	11.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.37142857142857144	3	2016-04-12	38.3187	-76.29215	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
989												9.8	8.0	14.73	10.3	32.5	11.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.5846153846153846	3	2016-04-12	38.41457	-76.34565	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
990	3.204	0.573	0.0203	18.156	0.0051	0.267	0.016	0.0045	0.1725	0.661	0.0025	9.3	8.0	14.8	10.3	32.5	0.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.6461538461538462	3	2016-04-12	38.41457	-76.34565	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
991												8.3	7.9	14.93	10.2	32.5	11.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.7076923076923077	3	2016-04-12	38.41457	-76.34565	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
992												9.9	8.1	14.66	10.4	32.5	11.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.5230769230769231	3	2016-04-12	38.41457	-76.34565	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
993												7.2	7.7	15.88	10.0	32.5	11.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.7692307692307693	3	2016-04-12	38.41457	-76.34565	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
994												7.0	7.7	16.36	10.0	32.5	11.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.8307692307692308	3	2016-04-12	38.41457	-76.34565	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
995												6.7	7.7	16.49	10.0	32.5	11.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.8923076923076924	3	2016-04-12	38.41457	-76.34565	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
996	9.783	0.892	0.0466	20.719	0.0071	0.307	0.078	0.0054	0.1496	2.08	0.0034	6.3	7.6	16.9	9.9	32.5	0.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.9538461538461539	3	2016-04-12	38.41457	-76.34565	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
997												10.0	8.1	14.66	10.4	32.5	11.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.46153846153846156	3	2016-04-12	38.41457	-76.34565	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
998												10.1	8.1	14.6	10.6	32.5	11.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.09230769230769231	3	2016-04-12	38.41457	-76.34565	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
999	2.685	0.606	0.0183	16.325	0.0041	0.218	0.012	0.0045	0.1755	1.15	0.0026	10.1	8.1	14.6	10.5	32.5	0.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.3384615384615385	3	2016-04-12	38.41457	-76.34565	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
1000												10.1	8.1	14.6	10.5	32.5	11.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.27692307692307694	3	2016-04-12	38.41457	-76.34565	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
1001												10.1	8.1	14.6	10.6	32.5	11.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.2153846153846154	3	2016-04-12	38.41457	-76.34565	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
1002												10.1	8.1	14.6	10.6	32.5	11.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.15384615384615385	3	2016-04-12	38.41457	-76.34565	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
1003												10.2	8.1	14.6	10.6	32.5	11.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.06153846153846154	3	2016-04-12	38.41457	-76.34565	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
1004												10.2	8.1	14.6	10.6	32.5	11.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.03076923076923077	3	2016-04-12	38.41457	-76.34565	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
1005	2.945	0.65	0.0185	17.241	0.0045	0.264	0.013	0.0044	0.1686	1.19	0.0026	10.2	8.1	14.6	10.6	32.5	0.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.015384615384615385	3	2016-04-12	38.41457	-76.34565	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
1006												10.1	8.1	14.6	10.4	32.5	11.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.4	3	2016-04-12	38.41457	-76.34565	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
1007	10.082	0.87	0.05	22.214	0.0083	0.281	0.081	0.0054	0.1626	2.0	0.0035	6.1	7.5	16.56	9.9	28.0	0.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.9642857142857143	3	2016-04-12	38.55505	-76.42794	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
1008												6.1	7.5	16.36	9.9	28.0	11.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.8928571428571429	3	2016-04-12	38.55505	-76.42794	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
1009												6.3	7.5	16.02	9.9	28.0	11.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.8214285714285714	3	2016-04-12	38.55505	-76.42794	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
1010												6.5	7.6	15.81	9.9	28.0	11.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.75	3	2016-04-12	38.55505	-76.42794	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
1011												8.4	7.8	14.93	9.9	28.0	11.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.6785714285714286	3	2016-04-12	38.55505	-76.42794	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
1012	2.838	0.699	0.0217	20.445	0.0056	0.27	0.015	0.0049	0.1901	1.3	0.0025	9.7	8.0	14.46	10.1	28.0	0.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.6071428571428571	3	2016-04-12	38.55505	-76.42794	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
1013												9.9	8.0	14.46	10.1	28.0	11.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.5357142857142857	3	2016-04-12	38.55505	-76.42794	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
1014												10.0	8.0	14.46	10.1	28.0	11.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.4642857142857143	3	2016-04-12	38.55505	-76.42794	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
1015												10.0	8.0	14.46	10.1	28.0	11.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.39285714285714285	3	2016-04-12	38.55505	-76.42794	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
1016	2.823	0.702	0.0193	19.071	0.0041	0.276	0.01	0.005	0.199	1.27	0.0029	10.2	8.1	14.19	10.1	28.0	0.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.32142857142857145	3	2016-04-12	38.55505	-76.42794	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
1017												10.4	8.1	14.06	10.1	28.0	11.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.25	3	2016-04-12	38.55505	-76.42794	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
1018												10.5	8.1	13.99	10.1	28.0	11.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.17857142857142858	3	2016-04-12	38.55505	-76.42794	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
1019												10.5	8.1	13.99	10.1	28.0	11.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.10714285714285714	3	2016-04-12	38.55505	-76.42794	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
1020												10.6	8.1	13.99	10.1	28.0	11.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.07142857142857142	3	2016-04-12	38.55505	-76.42794	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
1021												10.6	8.1	13.99	10.1	28.0	11.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.03571428571428571	3	2016-04-12	38.55505	-76.42794	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
1022	2.483	0.701	0.0199	20.693	0.0057	0.258	0.007	0.0052	0.2098	1.35	0.0025	10.6	8.1	13.99	10.1	28.0	0.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.017857142857142856	3	2016-04-12	38.55505	-76.42794	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
1023	8.843	1.023	0.0664	27.341	0.0068	0.294	0.092	0.0054	0.1586	2.81	0.0033	5.7	7.5	16.7	9.9	28.0	0.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.9642857142857143	3	2016-04-12	38.64618	-76.42126999999999	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
1024												5.8	7.5	16.15	9.8	28.0	11.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.8928571428571429	3	2016-04-12	38.64618	-76.42126999999999	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
1025												6.3	7.5	15.34	9.7	28.0	11.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.8214285714285714	3	2016-04-12	38.64618	-76.42126999999999	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
1026												7.1	7.6	15.07	9.7	28.0	11.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.75	3	2016-04-12	38.64618	-76.42126999999999	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
1027												7.6	7.6	14.8	9.8	28.0	11.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.6785714285714286	3	2016-04-12	38.64618	-76.42126999999999	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
1028	3.765	0.737	0.0246	21.093	0.0058	0.279	0.019	0.0051	0.1869	1.57	0.003	9.5	8.0	14.26	10.1	28.0	0.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.6071428571428571	3	2016-04-12	38.64618	-76.42126999999999	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
1029												10.5	8.1	13.79	10.0	28.0	11.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.39285714285714285	3	2016-04-12	38.64618	-76.42126999999999	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
1030												10.4	8.1	13.79	10.0	28.0	11.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.4642857142857143	3	2016-04-12	38.64618	-76.42126999999999	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
1031	2.643	0.668	0.019	19.224	0.0042	0.226	0.009	0.0051	0.2199	1.26	0.0027	10.5	8.0	13.79	10.0	28.0	0.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.32142857142857145	3	2016-04-12	38.64618	-76.42126999999999	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
1032												10.5	8.0	13.59	9.9	28.0	11.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.25	3	2016-04-12	38.64618	-76.42126999999999	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
1033												10.6	8.0	13.33	9.9	28.0	11.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.17857142857142858	3	2016-04-12	38.64618	-76.42126999999999	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
1034												10.7	8.0	13.26	10.0	28.0	11.0	2016-04-12	0.3067598934550989	0.34912101090107966	-0.9370776487289665	0.9370776487289665	0.10714285714285714	3	2016-04-12	38.64618	-76.42126999999999	1278.125	7202.916666666667	48893.75		17.474228067253144	18.357967376708984	1.3777777777777778	1.1247524752475249	Scattered	9.55483870967742	Clear	9.64864864864865	0.06
