#                                                                           running time (s)                 
#                                                                    -------------------------------          
#  idx  seq name  length  cm from    cm to  trunc    bit sc  avg pp  band calc  alignment      total  mem (Mb)
# ----  --------  ------  -------  -------  -----  --------  ------  ---------  ---------  ---------  --------
  1236  OTU412       250      524      773  5'&3'    237.48   1.000       0.05       0.02       0.07      5.67
  1237  OTU414       250      524      773  5'&3'    212.91   1.000       0.05       0.03       0.08      5.81
  1238  OTU4142      250      524      773  5'&3'    224.75   1.000       0.05       0.02       0.08      5.79
  1239  OTU415       250      524      773  5'&3'    238.23   1.000       0.05       0.02       0.07      5.74
  1240  OTU4155      250      524      773  5'&3'    226.71   1.000       0.05       0.02       0.07      5.65
  1241  OTU416       249      524      773  5'&3'    237.11   0.998       0.05       0.02       0.07      5.68
  1242  OTU4160      250      524      773  5'&3'    234.57   1.000       0.05       0.02       0.07      5.70
  1243  OTU417       250      524      773  5'&3'    236.04   1.000       0.05       0.02       0.07      5.65
  1244  OTU4176      250      524      773  5'&3'    220.13   1.000       0.05       0.02       0.08      5.78
  1245  OTU418       250      524      773  5'&3'    235.93   1.000       0.05       0.02       0.07      5.65
  1246  OTU4184      250      524      773  5'&3'    226.38   1.000       0.05       0.02       0.07      5.64
  1247  OTU4185      250      524      773  5'&3'    225.46   1.000       0.05       0.02       0.07      5.72
  1248  OTU4187      250      524      773  5'&3'    224.78   1.000       0.05       0.02       0.08      5.82
  1249  OTU4198      249      524      773  5'&3'    233.43   0.996       0.05       0.02       0.07      5.69
  1250  OTU42        250      524      773  5'&3'    237.29   1.000       0.05       0.02       0.07      5.67
  1251  OTU420       250      524      773  5'&3'    226.76   0.999       0.05       0.02       0.08      5.75
  1252  OTU4209      250      524      773  5'&3'    231.27   1.000       0.05       0.02       0.07      5.67
  1253  OTU421       250      524      773  5'&3'    222.17   1.000       0.05       0.02       0.08      5.73
  1254  OTU422       250      524      773  5'&3'    239.52   1.000       0.05       0.02       0.07      5.66
  1255  OTU423       250      524      773  5'&3'    233.77   1.000       0.05       0.02       0.08      5.70
  1256  OTU424       250      524      773  5'&3'    241.88   1.000       0.05       0.02       0.07      5.64
  1257  OTU425       250      524      773  5'&3'    235.82   1.000       0.05       0.02       0.07      5.69
  1258  OTU426       250      524      773  5'&3'    226.78   1.000       0.05       0.02       0.07      5.65
  1259  OTU4263      250      524      773  5'&3'    228.12   1.000       0.05       0.02       0.07      5.68
  1260  OTU4274      250      524      773  5'&3'    222.23   1.000       0.05       0.02       0.07      5.70
  1261  OTU4278      250      524      773  5'&3'    227.71   1.000       0.05       0.02       0.07      5.65
  1262  OTU428       250      524      773  5'&3'    226.49   1.000       0.05       0.02       0.07      5.66
  1263  OTU4294      250      524      773  5'&3'    237.47   1.000       0.05       0.02       0.07      5.78
  1264  OTU4295      250      524      773  5'&3'    233.42   1.000       0.05       0.02       0.07      5.63
  1265  OTU43        250      524      773  5'&3'    243.50   1.000       0.05       0.02       0.07      5.65
  1266  OTU430       250      524      773  5'&3'    214.05   1.000       0.05       0.02       0.08      5.77
  1267  OTU431       250      524      773  5'&3'    220.92   0.999       0.05       0.02       0.08      5.75
  1268  OTU432       250      524      773  5'&3'    232.01   1.000       0.05       0.02       0.08      5.73
  1269  OTU4332      251      524      773  5'&3'    231.45   0.997       0.05       0.02       0.07      5.79
  1270  OTU434       250      524      773  5'&3'    213.19   1.000       0.05       0.02       0.08      5.71
  1271  OTU435       250      524      773  5'&3'    226.55   1.000       0.05       0.02       0.07      5.71
  1272  OTU4352      250      524      773  5'&3'    224.62   1.000       0.05       0.02       0.08      5.79
  1273  OTU4358      250      524      773  5'&3'    214.69   1.000       0.05       0.02       0.08      5.78
  1274  OTU436       250      524      773  5'&3'    235.90   1.000       0.05       0.02       0.07      5.63
  1275  OTU437       250      524      773  5'&3'    209.71   1.000       0.05       0.02       0.07      5.69
  1276  OTU4374      250      524      773  5'&3'    222.56   1.000       0.05       0.02       0.08      5.72
  1277  OTU438       250      524      773  5'&3'    238.42   1.000       0.05       0.02       0.07      5.70
  1278  OTU4384      250      524      773  5'&3'    217.05   1.000       0.05       0.02       0.07      5.80
  1279  OTU4396      250      524      773  5'&3'    241.35   1.000       0.05       0.02       0.07      5.67
  1280  OTU44        250      524      773  5'&3'    225.13   1.000       0.05       0.02       0.07      5.67
  1281  OTU440       250      524      773  5'&3'    221.44   1.000       0.05       0.02       0.08      5.75
  1282  OTU441       250      524      773  5'&3'    230.64   1.000       0.05       0.02       0.08      5.69
  1283  OTU442       250      524      773  5'&3'    234.31   1.000       0.05       0.02       0.07      5.65
  1284  OTU4420      250      524      773  5'&3'    229.70   1.000       0.05       0.02       0.07      5.68
  1285  OTU443       250      524      773  5'&3'    238.45   1.000       0.05       0.02       0.07      5.64
  1286  OTU445       250      524      773  5'&3'    233.17   1.000       0.05       0.02       0.07      5.77
  1287  OTU4451      249      524      773  5'&3'    229.87   0.998       0.05       0.02       0.07      5.80
  1288  OTU446       250      524      773  5'&3'    242.10   1.000       0.05       0.02       0.07      5.60
  1289  OTU447       250      524      773  5'&3'    220.49   0.999       0.05       0.02       0.08      5.74
  1290  OTU4479      250      524      773  5'&3'    227.86   1.000       0.05       0.02       0.07      5.74
  1291  OTU449       250      524      773  5'&3'    238.98   1.000       0.05       0.02       0.07      5.63
  1292  OTU450       250      524      773  5'&3'    216.13   0.999       0.05       0.02       0.08      5.79
  1293  OTU451       250      524      773  5'&3'    232.27   1.000       0.05       0.02       0.07      5.74
  1294  OTU452       250      524      773  5'&3'    234.26   1.000       0.05       0.02       0.07      5.64
  1295  OTU453       250      524      773  5'&3'    238.27   1.000       0.05       0.02       0.07      5.63
  1296  OTU454       250      524      773  5'&3'    234.17   1.000       0.05       0.02       0.07      5.72
  1297  OTU4542      250      524      773  5'&3'    240.57   1.000       0.05       0.02       0.07      5.63
  1298  OTU455       250      524      773  5'&3'    220.87   1.000       0.05       0.02       0.07      5.71
  1299  OTU456       250      524      773  5'&3'    237.94   1.000       0.05       0.02       0.07      5.69
  1300  OTU458       250      524      773  5'&3'    224.45   1.000       0.05       0.02       0.08      5.84
  1301  OTU4581      250      524      773  5'&3'    220.06   1.000       0.05       0.02       0.08      5.80
  1302  OTU459       250      524      773  5'&3'    214.56   0.999       0.05       0.03       0.08      5.79
  1303  OTU46        250      524      773  5'&3'    217.22   1.000       0.05       0.02       0.08      5.72
  1304  OTU4600      250      524      773  5'&3'    232.82   1.000       0.05       0.02       0.07      5.64
  1305  OTU4609      250      524      773  5'&3'    223.15   1.000       0.05       0.02       0.08      5.77
  1306  OTU461       251      524      773  5'&3'    223.65   0.998       0.05       0.02       0.08      5.73
  1307  OTU4615      250      524      773  5'&3'    214.04   1.000       0.05       0.02       0.08      5.78
  1308  OTU462       250      524      773  5'&3'    222.03   1.000       0.05       0.02       0.08      5.71
  1309  OTU4620      250      524      773  5'&3'    228.29   1.000       0.05       0.02       0.07      5.70
  1310  OTU463       250      524      773  5'&3'    237.49   1.000       0.05       0.02       0.07      5.67
  1311  OTU4643      250      524      773  5'&3'    227.41   1.000       0.05       0.02       0.07      5.67
  1312  OTU4645      250      524      773  5'&3'    234.06   1.000       0.05       0.02       0.07      5.64
  1313  OTU465       250      524      773  5'&3'    231.99   1.000       0.05       0.02       0.07      5.66
  1314  OTU4659      250      524      773  5'&3'    229.50   1.000       0.05       0.02       0.07      5.67
  1315  OTU466       249      524      773  5'&3'    231.93   0.998       0.05       0.02       0.07      5.79
  1316  OTU468       250      524      773  5'&3'    232.88   1.000       0.05       0.02       0.08      5.73
  1317  OTU469       250      524      773  5'&3'    221.58   1.000       0.05       0.02       0.07      5.69
  1318  OTU47        250      524      773  5'&3'    228.41   1.000       0.05       0.02       0.07      5.64
  1319  OTU470       250      524      773  5'&3'    226.31   1.000       0.05       0.03       0.08      5.73
  1320  OTU471       250      524      773  5'&3'    230.30   0.999       0.05       0.02       0.08      5.70
  1321  OTU472       250      524      773  5'&3'    214.06   1.000       0.05       0.02       0.08      5.80
  1322  OTU4722      250      524      773  5'&3'    225.09   1.000       0.05       0.02       0.07      5.69
  1323  OTU4724      251      524      773  5'&3'    216.20   0.998       0.05       0.03       0.08      5.81
  1324  OTU473       250      524      773  5'&3'    232.41   1.000       0.05       0.02       0.07      5.69
  1325  OTU474       250      524      773  5'&3'    231.24   1.000       0.05       0.02       0.07      5.62
  1326  OTU475       250      524      773  5'&3'    232.06   1.000       0.05       0.02       0.07      5.64
  1327  OTU476       250      524      773  5'&3'    227.03   0.999       0.05       0.02       0.08      5.73
  1328  OTU4765      250      524      773  5'&3'    231.42   1.000       0.05       0.02       0.07      5.63
  1329  OTU477       250      524      773  5'&3'    214.06   1.000       0.05       0.02       0.08      5.79
  1330  OTU4770      250      524      773  5'&3'    239.72   1.000       0.05       0.02       0.07      5.64
  1331  OTU4772      250      524      773  5'&3'    160.84   0.999       0.05       0.03       0.09      6.09
  1332  OTU478       250      524      773  5'&3'    237.67   1.000       0.05       0.02       0.07      5.64
  1333  OTU479       250      524      773  5'&3'    230.03   1.000       0.05       0.02       0.07      5.69
  1334  OTU48        250      524      773  5'&3'    238.01   1.000       0.05       0.02       0.07      5.64
  1335  OTU480       250      524      773  5'&3'    238.35   1.000       0.05       0.02       0.07      5.71
  1336  OTU4801      250      524      773  5'&3'    225.88   1.000       0.05       0.02       0.08      5.72
